cod,NOMBRE,DEPTO,MPIO,LATITUD,LONGITUD,FECHA_INST,FECHA_SUSP
25025200,TALADRO EL [25025200],BOLÍVAR,SAN JACINTO DEL CAUCA,8.2666666667,-74.7333333333,15/06/1973,15/06/1974
25025230,MONTECRISTO [25025230],BOLÍVAR,MONTECRISTO,8.3,-74.4833333333,15/08/1974,15/11/2004
25027050,MARGENTO    [25027050],ANTIOQUIA,CAUCASIA,8.0254444444,-75.08975,15/07/1966,
25027060,GUACAMAYO [25027060],BOLÍVAR,ACHÍ,8.7272222222,-74.5122222222,15/07/1962,15/02/1969
25027130,PALANCA [25027130],ANTIOQUIA,CAUCASIA,8,-75.1666666667,15/02/1967,15/10/1977
25027150,GUARANDA [25027150],BOLÍVAR,ACHÍ,8.4927777778,-74.5416666667,15/04/1967,15/04/2002
25027160,ACHI    [25027160],BOLÍVAR,ACHÍ,8.5599722222,-74.5538611111,15/03/1975,
25027200,LAS VARAS AUTOM  ,BOLÍVAR,SAN JACINTO DEL CAUCA,8.3874166667,-74.5631666667,15/06/1966,
25027260,BUENAVISTA [25027260],BOLÍVAR,ACHÍ,8.5666666667,-74.55,15/04/1967,15/03/1975
25027270,LAS FLORES   [25027270],ANTIOQUIA,NECHÍ,8.1024166667,-74.7734444444,15/06/1968,
25027280,CANDELARIA LA [25027280],BOLÍVAR,SAN JACINTO DEL CAUCA,8.2333333333,-74.7166666667,15/11/1966,15/05/1969
25027480,NECHI [25027480],ANTIOQUIA,NECHÍ,8.1,-74.7666666667,15/06/1966,15/12/1967
25027640,TRES CRUCES   [25027640],BOLÍVAR,ACHÍ,8.7030833333,-74.5173055556,15/09/1974,
25027880,GALINDO [25027880],BOLÍVAR,SAN JACINTO DEL CAUCA,8.3,-74.5833333333,15/04/1975,15/05/2002
25027910,LA RAYA   [25027910],BOLÍVAR,SAN JACINTO DEL CAUCA,8.3445555556,-74.5612222222,15/03/1975,
25027950,SAN JACINTO [25027950],BOLÍVAR,SAN JACINTO DEL CAUCA,8.25,-74.7166666667,15/04/1975,15/05/2002
25028040,INSP FLUVIAL CAUCA ,ANTIOQUIA,CAUCASIA,7.9833333333,-75.2,15/11/1992,15/05/2002
25028350,MANCHA LA [25028350],BOLÍVAR,SAN JACINTO DEL CAUCA,8.2666666667,-74.5833333333,15/09/1979,15/07/1999
26160080,SALAMINA CONC BARC  ,CALDAS,SALAMINA,5.3954444444,-75.4893055556,15/08/1970,
26160090,PACORA PLAZA FERIA  ,CALDAS,PÁCORA,5.5224444444,-75.4550833333,15/08/1970,
26160160,MARIA LA   [26160160],CALDAS,AGUADAS,5.5875,-75.5775,15/01/1962,
26165030,JARDIN EL [26165030],ANTIOQUIA,JARDÍN,5.5833333333,-75.8333333333,15/06/1990,15/06/1990
26167090,COSTA AZUL   [26167090],CALDAS,SALAMINA,5.3563333333,-75.4928611111,15/08/1984,
26170150,PUEBLORRICO    [26170150],ANTIOQUIA,PUEBLORRICO,5.7910555556,-75.8388055556,15/09/1970,
26170160,NACIONAL LA GJA ,ANTIOQUIA,TÁMESIS,5.7166666667,-75.7166666667,15/09/1970,15/02/1978
26170170,PRADERA LA [26170170],ANTIOQUIA,CARAMANTA,5.5333333333,-75.6666666667,15/09/1970,15/07/1987
26170180,CARAMANTA    [26170180],ANTIOQUIA,CARAMANTA,5.5478333333,-75.6413055556,15/10/1970,
26170190,DIQUE EL   [26170190],ANTIOQUIA,JERICÓ,5.8038611111,-75.7236111111,15/09/1970,
26170350,FLECHA LA [26170350],CALDAS,MARMATO,5.4666666667,-75.6166666667,15/09/1990,15/02/2002
26175030,NACIONAL GJA LA  [26175030],ANTIOQUIA,TÁMESIS,5.7173333333,-75.6909166667,15/07/1977,
26175040,TUNEZ HDA   [26175040],ANTIOQUIA,FREDONIA,5.80025,-75.6509722222,15/04/1975,
26177060,MARIA LA [26177060],ANTIOQUIA,CARAMANTA,5.6,-75.6,15/10/1975,15/09/2005
26177070,PTE CARRETERA ,ANTIOQUIA,TÁMESIS,5.75,-75.6333333333,15/03/1978,15/04/1978
26177090,BALSOS LOS [26177090],ANTIOQUIA,VALPARAISO,5.7166666667,-75.6,15/07/1978,15/05/2002
26177100,STA CLARA [26177100],ANTIOQUIA,CONCORDIA,5.95,-75.85,15/05/1978,15/04/2002
26180160,ABEJORRAL    [26180160],ANTIOQUIA,ABEJORRAL,5.7859722222,-75.4304166667,15/05/1970,
26180170,UNION LA   [26180170],ANTIOQUIA,LA UNIÓN,5.9983333333,-75.3813888889,15/05/1970,
26180180,SONSON    [26180180],ANTIOQUIA,SONSÓN,5.71525,-75.2945,15/06/1970,
26180190,AGUADAS    [26180190],CALDAS,AGUADAS,5.6000277778,-75.4511944444,15/08/1970,
26180200,MONTEBELLO    [26180200],ANTIOQUIA,MONTEBELLO,5.9508333333,-75.5368333333,15/10/1970,
26180240,PAVAS LAS   [26180240],CALDAS,AGUADAS,5.5221944444,-75.3928888889,15/04/1994,
26180250,VALLE ALTO   [26180250],CALDAS,SALAMINA,5.35,-75.3177777778,15/04/1994,
26180260,MIRANDA LA [26180260],CALDAS,SALAMINA,5.4271666667,-75.3335833333,15/09/1999,
26180270,PINTADA LA AUTOMATICA ,ANTIOQUIA,LA PINTADA,5.7307222222,-75.6081111111,15/02/2009,18/08/2011
26185010,PELADA LA [26185010],CALDAS,AGUADAS,5.57875,-75.3447777778,15/04/1994,
26185020,MESOPOTAMIA    [26185020],ANTIOQUIA,LA UNIÓN,5.8863611111,-75.3186388889,15/06/1970,
26185030,JERICO AUTOM   [26185030],ANTIOQUIA,JERICÓ,5.7991666667,-75.7895277778,28/11/2004,06/01/2016
26185040,SAN FELIX   [26185040],CALDAS,SALAMINA,5.3729444444,-75.3753333333,15/08/1970,
26185050,STA BARBARA AUTOM  ,ANTIOQUIA,SANTA BÁRBARA,5.8595833333,-75.5562777778,30/11/2004,
26187030,SONSON    [26187030],ANTIOQUIA,SONSÓN,5.6951944444,-75.3137777778,15/06/1955,
26187040,QUITASUENO [26187040],CALDAS,AGUADAS,5.7211388889,-75.5525833333,10/03/2014,
26187110,LA PINTADA AUTOM  ,ANTIOQUIA,LA PINTADA,5.7307222222,-75.6081111111,15/10/1961,
26187170,LA HERENCIA   [26187170],CALDAS,AGUADAS,5.57575,-75.3406944444,15/05/1994,28/08/2014
26187180,ALBANIA [26187180],ANTIOQUIA,SONSÓN,5.5333333333,-75.3333333333,15/05/1994,10/12/2008
26190080,BETANIA-VOLGA ,ANTIOQUIA,BETANIA,5.7,-75.9833333333,15/06/1968,15/03/1971
26190090,BETANIA-LAS GUACAS   ,ANTIOQUIA,BETANIA,5.755,-75.9755277778,15/10/1970,
26190100,STA BARBARA   [26190100],ANTIOQUIA,ANDES,5.5639722222,-75.9000833333,15/10/1970,
26190120,CAMPAMENTO [26190120],ANTIOQUIA,ANDES,5.6813333333,-75.8755833333,15/05/1979,15/12/1996
26190130,MANSA LA [26190130],CHOCÓ,EL CARMEN,5.75,-76.1,15/10/1970,15/04/1973
26195020,ITA ANDES [26195020],ANTIOQUIA,ANDES,5.691,-75.8802222222,15/07/1970,
26195030,JARDIN EL [26195030],ANTIOQUIA,JARDÍN,5.5877222222,-75.8005555556,15/06/1990,
26197010,CAMPAMENTO    [26197010],ANTIOQUIA,ANDES,5.6813333333,-75.8755833333,15/09/1971,
26197020,BRASILIA    [26197020],ANTIOQUIA,CIUDAD BOLÍVAR,5.8254444444,-75.9353333333,15/09/1970,06/01/2016
26197030,REMOLINO EL   [26197030],ANTIOQUIA,CIUDAD BOLÍVAR,5.8564166667,-75.9145,15/09/1971,
26197040,SAN ANTONIO BRASIL ,ANTIOQUIA,CIUDAD BOLÍVAR,5.8333333333,-75.95,15/09/1970,15/12/1972
26200120,OTRAMINA    [26200120],ANTIOQUIA,TITIRIBÍ,6.0729444444,-75.7945833333,15/10/1970,
26200130,BOLOMBOLO    [26200130],ANTIOQUIA,VENECIA,5.9677777778,-75.8422222222,15/05/1980,
26200140,ARMENIA    [26200140],ANTIOQUIA,ARMENIA,6.1579722222,-75.7715277778,15/04/1975,
26200150,FREDONIA    [26200150],ANTIOQUIA,FREDONIA,5.93675,-75.6851111111,15/03/1975,
26205030,FARALLONES [26205030],ANTIOQUIA,LA PINTADA,5.7833333333,-75.6166666667,15/03/1970,15/04/1983
26205040,IGUINA HDA [26205040],ANTIOQUIA,ANZÁ,6.3666666667,-75.8666666667,15/10/1978,15/10/1980
26205060,NOQUE LA [26205060],ANTIOQUIA,ANZÁ,6.4,-75.8333333333,15/04/1981,15/05/1987
26205070,PLATA LA [26205070],ANTIOQUIA,VENECIA,5.9833333333,-75.8166666667,15/11/1982,15/04/1995
26205080,ALDEA LA   [26205080],ANTIOQUIA,MEDELLÍN,6.3410555556,-75.7009444444,15/09/1990,
26207010,PTE SOTO [26207010],ANTIOQUIA,TITIRIBÍ,6.0166666667,-75.8166666667,15/09/1971,15/08/1973
26207030,PTE IGLESIAS   [26207030],ANTIOQUIA,FREDONIA,5.8299444444,-75.7055,15/07/1978,
26207040,RODADERO EL [26207040],ANTIOQUIA,VENECIA,6,-75.8,15/05/1978,10/12/2008
26207080,BOLOMBOLO AUTOM   ,ANTIOQUIA,VENECIA,5.9659444444,-75.8414722222,15/10/1971,
26207090,PASO REAL [26207090],ANTIOQUIA,SOPETRÁN,6.5166666667,-75.8166666667,15/03/1972,15/11/1978
26210070,CAICEDO    [26210070],ANTIOQUIA,CAICEDO,6.4059722222,-75.9812777778,15/10/1970,
26210080,HERRADURA LA   ,ANTIOQUIA,CONCORDIA,6.0992222222,-75.8739722222,15/10/1970,
26210090,ANZA    [26210090],ANTIOQUIA,ANZÁ,6.3031388889,-75.85925,15/10/1970,
26210110,PENALISA    [26210110],ANTIOQUIA,SALGAR,5.9349166667,-75.8611666667,15/04/1971,
26210130,GUASABRA    [26210130],ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.5033333333,-75.9558333333,15/03/1975,
26210140,ALTAMIRA    [26210140],ANTIOQUIA,BETULIA,6.2185277778,-75.9455,15/04/1975,
26215010,CONCORDIA    [26215010],ANTIOQUIA,CONCORDIA,6.0395555556,-75.9195277778,15/06/1970,
26215020,CAÑAFISTO [26215020],ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.4166666667,-75.8166666667,15/06/1987,15/04/2002
26217010,GALERA LA   [26217010],ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.5549722222,-75.8641944444,15/11/1970,
26217040,CANGREJO EL [26217040],ANTIOQUIA,BETULIA,6.2097222222,-75.8606944444,15/05/1978,20/10/2010
26217050,CAÑAFISTO    [26217050],ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.4179722222,-75.81925,15/11/1978,
26217060,AGARA [26217060],ANTIOQUIA,ANZÁ,6.35,-75.8333333333,15/11/1979,15/04/2002
26220050,CUMBRE LA [26220050],ANTIOQUIA,PEQUE,7.0333333333,-75.9333333333,15/11/1970,15/11/2004
26220060,TUNAL EL [26220060],ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.5833333333,-75.8333333333,15/12/1985,15/05/1989
26220090,GIRALDO    [26220090],ANTIOQUIA,GIRALDO,6.6880555556,-75.9572222222,15/11/1970,
26220100,GRANJA LA   [26220100],ANTIOQUIA,ITUANGO,7.2496388889,-75.7340833333,15/04/1975,
26220110,STA RITA   [26220110],ANTIOQUIA,ITUANGO,7.32375,-75.6168611111,15/09/1982,
26225010,ITUANGO [26225010],ANTIOQUIA,ITUANGO,7.2,-75.7333333333,15/06/1970,15/07/1977
26225030,COTOVE HDA   [26225030],ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.5339166667,-75.8273333333,15/04/1975,06/01/2016
26225040,PIUNTI HDA [26225040],ANTIOQUIA,BURITICÁ,6.7295,-75.9129722222,15/06/1970,04/02/2015
26225050,PALMAR EL [26225050],ANTIOQUIA,ITUANGO,7.1166666667,-75.6666666667,15/11/1982,15/11/1992
26225060,HDA COTOVE AUTOM  ,ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.5339166667,-75.8273333333,25/11/2004,
26227010,PURGATORIO [26227010],ANTIOQUIA,BURITICÁ,6.8666666667,-75.8666666667,15/05/1980,15/11/1995
26230010,OLAYA [26230010],ANTIOQUIA,OLAYA,6.6287222222,-75.8108888889,15/10/1970,
26230020,SABANALARGA [26230020],ANTIOQUIA,SABANALARGA,6.846,-75.8148055556,15/01/1922,15/12/1966
26230110,SAN ANDRES [26230110],ANTIOQUIA,SAN ANDRÉS,6.9098333333,-75.6698611111,15/10/1970,
26230130,CRUCES ARRIBA ,ANTIOQUIA,SAN ANDRÉS,6.8871944444,-75.6096111111,15/11/1970,
26230140,PLACITA LA [26230140],ANTIOQUIA,LIBORINA,6.7208888889,-75.7580555556,15/10/1970,
26230150,MATANZAS [26230150],ANTIOQUIA,TOLEDO,7.0358333333,-75.6659444444,15/11/1970,15/04/1993
26230160,BRICENO [26230160],ANTIOQUIA,BRICEÑO,7.1052777778,-75.5116666667,15/10/1970,
26230180,LLANOS DE SAN JUAN ,ANTIOQUIA,SAN JERÓNIMO,6.427,-75.71775,15/11/1990,
26230190,ORO EL [26230190],ANTIOQUIA,SABANALARGA,6.9333333333,-75.7666666667,15/04/1975,15/10/1992
26230200,SABANALARGA [26230200],ANTIOQUIA,SABANALARGA,6.846,-75.8148055556,15/03/1975,
26230220,OCULTA LA [26230220],ANTIOQUIA,BELMIRA,6.7793888889,-75.6385833333,15/09/1983,
26230240,ABERTURA LA [26230240],ANTIOQUIA,SAN ANDRÉS,6.9001944444,-75.7048333333,15/01/1992,
26230260,PTO VALDIVIA AUTOM ,ANTIOQUIA,VALDIVIA,7.2870833333,-75.3963055556,11/04/2008,06/05/2009
26235020,VEGA LA-TAB RUBIOS ,ANTIOQUIA,SOPETRÁN,6.5333333333,-75.8,15/05/1970,15/10/1978
26235030,MATANZAS    [26235030],ANTIOQUIA,TOLEDO,7.0358333333,-75.6659444444,15/04/1993,
26237020,PENALTA [26237020],ANTIOQUIA,SAN JERÓNIMO,6.4626111111,-75.7563055556,15/04/1971,
26237040,PTO VALDIVIA AUTOM  ,ANTIOQUIA,VALDIVIA,7.2870833333,-75.3963055556,15/10/1959,
26237050,PTE PESCADERO   ,ANTIOQUIA,TOLEDO,7.0883333333,-75.6959166667,15/11/1979,
26237060,SOPETRAN [26237060],ANTIOQUIA,SOPETRÁN,6.5166666667,-75.75,15/03/1980,15/04/1996
26237080,YARUMAL [26237080],ANTIOQUIA,SAN ANDRÉS,7.0166666667,-75.65,15/03/1980,15/04/2002
26237090,VALLE EL [26237090],ANTIOQUIA,BRICEÑO,7.0666666667,-75.6833333333,15/03/1980,10/12/2008
26237100,OLAYA [26237100],ANTIOQUIA,OLAYA,6.6449444444,-75.8261666667,15/10/1981,
26237110,CEDRAL EL [26237110],ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,6.8804722222,-75.6724722222,15/05/1980,
26237130,LLANOS DE SAN JUAN ,ANTIOQUIA,SAN JERÓNIMO,6.4333333333,-75.7166666667,15/11/1990,15/12/1990
26240050,UNION LA HDA [26240050],ANTIOQUIA,CÁCERES,7.7166666667,-75.35,15/05/1970,15/03/1984
26240060,MANIZALES [26240060],ANTIOQUIA,CÁCERES,7.8366666667,-75.415,15/05/1970,
26240070,ALTO EL MUÑECO ,ANTIOQUIA,TARAZÁ,7.6,-75.4166666667,15/05/1970,15/08/1984
26240080,HOYO RICO [26240080],ANTIOQUIA,TARAZÁ,7.3833333333,-75.45,15/03/1975,15/05/1989
26240090,PTO BELGICA [26240090],ANTIOQUIA,CÁCERES,7.6683055556,-75.2844444444,15/01/1977,
26240100,GUARUMO-LA LUCHA ,ANTIOQUIA,CÁCERES,7.8629166667,-75.2149166667,15/05/1970,
26240120,PTO VALDIVIA [26240120],ANTIOQUIA,VALDIVIA,7.3,-75.4333333333,15/03/1975,15/07/1985
26240150,PTO VALDIVIA [26240150],ANTIOQUIA,VALDIVIA,7.2860277778,-75.3965277778,15/10/1979,
26240160,COQUERA LA   [26240160],ANTIOQUIA,CAUCASIA,7.9621388889,-75.196,15/03/1980,
26240170,PLAYALTA [26240170],ANTIOQUIA,TARAZÁ,7.5625555556,-75.4485555556,15/11/1982,
26245020,MARY LAND [26245020],ANTIOQUIA,CÁCERES,7.5,-75.4166666667,15/05/1970,15/04/1973
26245030,TARAZA [26245030],ANTIOQUIA,TARAZÁ,7.5833333333,-75.4,15/03/1975,15/06/1985
26245040,JHB CAUCASIA   [26245040],ANTIOQUIA,CAUCASIA,8.0056388889,-75.1469444444,13/04/2008,
26247010,PALMIRA HDA   [26247010],ANTIOQUIA,CÁCERES,7.7967777778,-75.3725277778,15/09/1971,
26247020,LA COQUERA AUTOM  ,ANTIOQUIA,CAUCASIA,7.9621388889,-75.196,15/08/1966,
26247030,APAVI    [26247030],ANTIOQUIA,TARAZÁ,7.4709722222,-75.3280277778,15/10/1971,
26247040,BUENOS AIRES [26247040],ANTIOQUIA,CÁCERES,7.7333333333,-75.4333333333,15/11/1972,15/10/1975
26247050,LAS CAMELIAS AUTOM  ,ANTIOQUIA,TARAZÁ,7.5825277778,-75.4200555556,15/05/1973,
26250010,CACERES [26250010],ANTIOQUIA,CÁCERES,7.5790555556,-75.3478333333,15/06/1931,15/11/1966
26250020,TRINIDAD LA HDA ,ANTIOQUIA,CÁCERES,7.6833333333,-75.2333333333,15/05/1970,15/12/1976
26250030,CACERES [26250030],ANTIOQUIA,CÁCERES,7.5790555556,-75.3478333333,15/05/1970,
26250060,PTO RAUDAL [26250060],ANTIOQUIA,VALDIVIA,7.3699166667,-75.3276111111,15/10/1970,
26250090,PIAMONTE [26250090],ANTIOQUIA,CÁCERES,7.7833333333,-75.2,15/03/1975,15/10/1987
26250100,STA CRUZ HDA [26250100],ANTIOQUIA,CÁCERES,7.5,-75.25,15/07/1983,15/02/1984
26250110,BARRO BLANCO ,ANTIOQUIA,TARAZÁ,7.4741111111,-75.2643888889,15/03/1984,
26255020,STA ISABEL   [26255020],ANTIOQUIA,VALDIVIA,7.1572777778,-75.4422222222,15/04/1970,
26255030,STA ISABEL VALDIVIA  ,ANTIOQUIA,VALDIVIA,7.1572777778,-75.4422222222,21/11/2004,
26255040,CACAOTERAS DEL DIQ ,ANTIOQUIA,CAUCASIA,7.9833333333,-75.1166666667,15/08/1968,10/12/2008
27010160,GOMEZ PLATA [27010160],ANTIOQUIA,GÓMEZ PLATA,6.6778055556,-75.2198055556,15/01/1922,15/12/1955
27010680,MACARENA LA HDA ,ANTIOQUIA,REMEDIOS,7.05,-74.85,15/10/1974,15/03/1978
27010770,CHUSCAL EL   [27010770],ANTIOQUIA,HELICONIA,6.1783333333,-75.7050833333,15/08/1970,
27010780,BOQUERON [27010780],ANTIOQUIA,MEDELLÍN,6.35,-75.6833333333,15/08/1970,15/11/1990
27010790,MESETA LA-SENA ,ANTIOQUIA,CALDAS,6.0333333333,-75.6166666667,15/08/1970,15/10/1984
27010800,MESETA LA SN PEDRO ,ANTIOQUIA,BELLO,6.3997222222,-75.6072222222,15/08/1970,
27010810,STA HELENA [27010810],ANTIOQUIA,MEDELLÍN,6.1968888889,-75.51675,15/08/1970,
27010820,CUCHILLA LA [27010820],ANTIOQUIA,GIRARDOTA,6.3683333333,-75.4536111111,15/08/1970,
27010830,SAN ISIDRO [27010830],ANTIOQUIA,ENTRERRIOS,6.5632222222,-75.51575,15/08/1970,
27010840,SAN PABLO [27010840],ANTIOQUIA,SANTA ROSA DE OSOS,6.602,-75.2465277778,15/10/1970,
27010850,AMALFI [27010850],ANTIOQUIA,AMALFI,6.9055555556,-75.0772222222,15/10/1970,
27010860,NORMANDIA HDA ,ANTIOQUIA,YOLOMBÓ,6.7,-75.1166666667,15/10/1970,15/04/1981
27010870,BELMIRA [27010870],ANTIOQUIA,BELMIRA,6.6091666667,-75.6683333333,15/11/1970,
27010880,MONTAÑITAS [27010880],ANTIOQUIA,SANTA ROSA DE OSOS,6.7028611111,-75.3922222222,15/10/1970,
27010890,CUEVA SANTA [27010890],ANTIOQUIA,AMALFI,6.959,-75.0383611111,15/10/1970,
27010900,GOMEZ PLATA [27010900],ANTIOQUIA,GÓMEZ PLATA,6.6778055556,-75.2198055556,15/10/1970,
27010960,MONOS HDA [27010960],ANTIOQUIA,AMALFI,6.8986111111,-74.9021388889,15/03/1978,
27011100,BRISAS LAS [27011100],ANTIOQUIA,SEGOVIA,7.1588055556,-74.8218333333,15/03/1983,
27011110,ASTILLEROS [27011110],ANTIOQUIA,MEDELLÍN,6.2573055556,-75.6758611111,15/10/1990,
27011120,IGUANA LA [27011120],ANTIOQUIA,MEDELLÍN,6.3162777778,-75.6575277778,15/10/1990,
27011230,SAN ANTONIO [27011230],ANTIOQUIA,YOLOMBÓ,6.6208333333,-75.1516666667,15/10/1999,
27011270,LAURELES-MEDELLIN    ,ANTIOQUIA,MEDELLÍN,6.2464166667,-75.5910555556,01/06/2011,
27015070,A.OLAYA HERRERA   ,ANTIOQUIA,MEDELLÍN,6.2206111111,-75.5889722222,15/09/1940,
27015090,TULIO OSPINA   [27015090],ANTIOQUIA,BELLO,6.3196944444,-75.55325,15/09/1950,
27015110,ARAGON    [27015110],ANTIOQUIA,SANTA ROSA DE OSOS,6.7810833333,-75.5608888889,15/05/1970,
27015120,PIEDRAS BLANCAS ,ANTIOQUIA,MEDELLÍN,6.3,-75.5,15/12/1970,15/12/1981
27015150,PROGRESO EL HDA  ,ANTIOQUIA,BARBOSA,6.4474722222,-75.3971666667,15/04/1973,
27015160,CLARA LA [27015160],ANTIOQUIA,CALDAS,6.0666666667,-75.6,15/03/1975,15/09/1978
27015190,GUAYABITO    [27015190],ANTIOQUIA,SANTO DOMINGO,6.5403888889,-75.14675,15/05/1970,
27015200,NORMANDIA HDA ,ANTIOQUIA,YOLOMBÓ,6.7833333333,-75.1166666667,15/04/1981,15/09/1998
27015210,VIVERO EL [27015210],ANTIOQUIA,GUARNE,6.2833333333,-75.5,15/07/1982,15/06/1996
27015260,SALADA LA   [27015260],ANTIOQUIA,CALDAS,6.0483611111,-75.6246666667,15/07/1984,
27015270,JARDIN BOTANICO  ,ANTIOQUIA,MEDELLÍN,6.2669166667,-75.5631666667,15/05/2002,18/08/2009
27015280,PMO BELMIRA AUTOM  ,ANTIOQUIA,BELMIRA,6.6320277778,-75.6444444444,23/11/2004,
27015290,PAJARITO AUTOM   ,ANTIOQUIA,MEDELLÍN,6.2863333333,-75.6127916667,17/11/2005,06/01/2016
27015300,VILLANUEVA VILLAHERMOSA   ,ANTIOQUIA,MEDELLÍN,6.2532777778,-75.55,08/09/2005,06/01/2016
27015310,METROMEDELLIN    ,ANTIOQUIA,MEDELLÍN,6.32975,-75.5521111111,01/07/2005,
27015320,ARAGON AUTOM   ,ANTIOQUIA,SANTA ROSA DE OSOS,6.534,-75.827,28/08/2004,
27015330,OLAYA HERRERA - ,ANTIOQUIA,MEDELLÍN,6.2206111111,-75.5889805556,12/05/2014,
27015502,SOLMAFORO MEDELLIN,ANTIOQUIA,MEDELLÍN,6.2451305556,-75.5769777778,03/12/2015,
27017480,BOCAS DE CANA ,ANTIOQUIA,ANORÍ,7.4,-74.9166666667,15/10/1974,15/02/1976
27020040,ANGOSTURA [27020040],ANTIOQUIA,ANGOSTURA,6.8830555556,-75.3324722222,15/01/1922,15/12/1958
27020160,TENCHE LA RISARALD ,ANTIOQUIA,ANORÍ,7.35,-75.0333333333,15/07/1970,15/02/1984
27020170,CARMEN EL HDA ,ANTIOQUIA,ANORÍ,7.1471944444,-75.0797777778,15/10/1970,
27020180,ANORI [27020180],ANTIOQUIA,ANORÍ,7.0719166667,-75.1505277778,15/10/1970,15/08/1988
27020190,YARUMAL [27020190],ANTIOQUIA,YARUMAL,6.9559722222,-75.4155555556,15/10/1970,
27020200,CEDENO [27020200],ANTIOQUIA,YARUMAL,7.0707222222,-75.3555833333,15/11/1970,
27020210,ANGOSTURA [27020210],ANTIOQUIA,ANGOSTURA,6.8830555556,-75.3324722222,15/10/1970,
27020220,LLANOS D CUIBA LOS ,ANTIOQUIA,YARUMAL,6.8136111111,-75.4838611111,15/11/1970,
27020260,TESORO EL [27020260],ANTIOQUIA,VALDIVIA,7.2467777778,-75.3021944444,15/09/1975,
27020280,MARGARITAS LAS ,ANTIOQUIA,TARAZÁ,7.25,-75.2666666667,15/11/1974,15/07/1983
27025010,MONTEFRIO [27025010],ANTIOQUIA,ANORÍ,6.95,-75.2,15/07/1970,15/05/1973
27025020,CHARCON LIBERIA ,ANTIOQUIA,ANORÍ,7.3833333333,-75,15/06/1970,15/10/1985
27025030,ANORI    [27025030],ANTIOQUIA,ANORÍ,7.0719166667,-75.1505277778,15/05/1975,
27027060,BRISAS DEL NECHI ,ANTIOQUIA,YARUMAL,6.9396944444,-75.3808333333,15/12/1974,
27027070,TRES Y MEDIO [27027070],ANTIOQUIA,ANORÍ,7.4,-74.95,15/11/1974,15/01/1990
27027080,MEDIA LUNA [27027080],ANTIOQUIA,CAMPAMENTO,7.2030555556,-75.3189166667,15/11/1974,20/10/2010
27027090,PTE ANORI [27027090],ANTIOQUIA,ANORÍ,7.2019444444,-75.3157777778,15/11/1974,28/08/2014
27030030,ZARAGOZA [27030030],ANTIOQUIA,ZARAGOZA,7.4862222222,-74.8723888889,15/02/1922,15/09/1967
27030040,GUAMO EL [27030040],ANTIOQUIA,NECHÍ,7.9044166667,-74.814,15/05/1970,
27030050,BAGRE EL [27030050],ANTIOQUIA,EL BAGRE,7.6166666667,-74.8,15/05/1970,15/05/1987
27030060,AMACERI [27030060],ANTIOQUIA,EL BAGRE,7.75,-74.7333333333,15/05/1970,15/05/1987
27030080,CRUZADA LA [27030080],ANTIOQUIA,REMEDIOS,7.0680555556,-74.7150555556,15/06/1970,
27030090,BOSQUE EL [27030090],ANTIOQUIA,ZARAGOZA,7.3193055556,-74.8393333333,15/06/1970,
27030130,LONDRE EL [27030130],ANTIOQUIA,EL BAGRE,7.4666666667,-74.65,15/11/1974,15/05/1987
27030140,PALMA DE COCO LA ,ANTIOQUIA,SEGOVIA,7.2361111111,-74.8079444444,15/10/1974,
27030150,ASI ES LA VIDA [27030150],ANTIOQUIA,EL BAGRE,7.7333333333,-74.5833333333,15/10/1974,15/05/1987
27030160,BUENAVISTA [27030160],ANTIOQUIA,EL BAGRE,7.4333333333,-74.6666666667,15/10/1974,15/05/1987
27030190,PATIO BONITO 2 [27030190],ANTIOQUIA,SEGOVIA,7.2166666667,-74.8333333333,15/10/1974,15/03/1983
27030210,ZARAGOZA [27030210],ANTIOQUIA,ZARAGOZA,7.4862222222,-74.8723888889,15/07/1970,
27030220,ORIENTE EL [27030220],ANTIOQUIA,EL BAGRE,7.5666666667,-74.6666666667,15/11/1974,15/05/1987
27030230,MONTEVERDE [27030230],ANTIOQUIA,SEGOVIA,7.35,-74.65,15/10/1970,15/03/1971
27030240,PTE BAGRE [27030240],ANTIOQUIA,REMEDIOS,7.1166666667,-74.6,15/04/1981,15/08/1999
27035010,MONTES NEGROS ,ANTIOQUIA,ZARAGOZA,7.5,-74.7166666667,15/05/1970,15/11/1973
27035020,BOQUETE EL [27035020],ANTIOQUIA,SEGOVIA,7.1333333333,-74.65,15/07/1970,15/04/1974
27035030,STA MARGARITA ,ANTIOQUIA,EL BAGRE,7.7333333333,-74.7666666667,15/05/1970,15/04/1980
27037010,LA ESPERANZA NECHI  ,ANTIOQUIA,NECHÍ,8.0301111111,-74.7855555556,09/03/1975,
27037020,RETIRO EL [27037020],ANTIOQUIA,ZARAGOZA,7.5615833333,-74.8051944444,15/04/1973,
27037030,SAN JUAN NECHI AUTOM ,ANTIOQUIA,ZARAGOZA,7.475,-74.9208333333,15/05/1976,
